word,category,emoji,difficulty
Хелен Міррен,Відомі люди,⭐,easy
Джуд Лоу,Відомі люди,⭐,easy
Юен Макгрегор,Відомі люди,⭐,easy
Колін Ферт,Відомі люди,⭐,easy
Едрієн Броуді,Відомі люди,⭐,easy
Шер,Відомі люди,⭐,easy
Глорія Естефан,Відомі люди,⭐,easy
Енріке Іглесіас,Відомі люди,⭐,easy
Хуліо Іглесіас,Відомі люди,⭐,easy
Рід Гастінгс,Відомі люди,⭐,easy
Джордж Сорос,Відомі люди,⭐,easy
Мохаммед бін Салман,Відомі люди,⭐,easy
Опра Уїнфрі,Відомі люди,⭐,easy
Валентино Россі,Відомі люди,⭐,easy
Себастьян Феттель,Відомі люди,⭐,easy
Льюїс Гамільтон,Відомі люди,⭐,easy
Айртон Сенна,Відомі люди,⭐,easy
Міхаель Шумахер,Відомі люди,⭐,easy
Ніккі Лауда,Відомі люди,⭐,easy
Пабло Ескобар,Відомі люди,⭐,easy
Джон Ньюкомб,Відомі люди,⭐,easy
Рафаель Надаль,Відомі люди,⭐,easy
Новак Джокович,Відомі люди,⭐,easy
Андре Агассі,Відомі люди,⭐,easy
Піт Сампрас,Відомі люди,⭐,easy
Джон Макінрой,Відомі люди,⭐,easy
Мартіна Навратілова,Відомі люди,⭐,easy
Штеффі Граф,Відомі люди,⭐,easy
Марія Шарапова,Відомі люди,⭐,easy
Анна Курникова,Відомі люди,⭐,easy
Майк Пенс,Відомі люди,⭐,easy
Кім Чен Ин,Відомі люди,⭐,easy
Сі Цзіньпін,Відомі люди,⭐,easy
Ден Сяопін,Відомі люди,⭐,easy
Мустафа Кемаль,Відомі люди,⭐,easy
Отто Скорцені,Відомі люди,⭐,easy
Ервін Роммель,Відомі люди,⭐,easy
Дуайт Ейзенхауер,Відомі люди,⭐,easy
Дуглас Макартур,Відомі люди,⭐,easy
Джордж Паттон,Відомі люди,⭐,easy
Юрій Долгорукий,Відомі люди,⭐,easy
Кузьма Мінін,Відомі люди,⭐,easy
Дмитро Пожарський,Відомі люди,⭐,easy
Петро Столипін,Відомі люди,⭐,easy
Григорій Распутін,Відомі люди,⭐,easy
Микола Другий,Відомі люди,⭐,easy
Олександр Керенський,Відомі люди,⭐,easy
Лев Троцький,Відомі люди,⭐,easy
Микита Хрущов,Відомі люди,⭐,easy
Леонід Брежнєв,Відомі люди,⭐,easy
Михайло Горбачов,Відомі люди,⭐,easy
Борис Єльцин,Відомі люди,⭐,easy
Беназір Бхутто,Відомі люди,⭐,easy
Тоні Блер,Відомі люди,⭐,easy
Девід Кемерон,Відомі люди,⭐,easy
Еммануель Макрон,Відомі люди,⭐,easy
Жак Ширак,Відомі люди,⭐,easy
Ніколя Саркозі,Відомі люди,⭐,easy
Франсуа Міттеран,Відомі люди,⭐,easy
Гельмут Коль,Відомі люди,⭐,easy
Вілі Брандт,Відомі люди,⭐,easy
Конрад Аденауер,Відомі люди,⭐,easy
Вольтер,Відомі люди,⭐,normal
Жан-Поль Сартр,Відомі люди,⭐,normal
Альбер Камю,Відомі люди,⭐,normal
Франц Кафка,Відомі люди,⭐,normal
Оскар Уайльд,Відомі люди,⭐,normal
Редьярд Кіплінг,Відомі люди,⭐,normal
Марк Шагал,Відомі люди,⭐,normal
Анрі Матісс,Відомі люди,⭐,normal
Поль Сезанн,Відомі люди,⭐,normal
Едгар Дега,Відомі люди,⭐,normal
Огюст Ренуар,Відомі люди,⭐,normal
Едвард Мунк,Відомі люди,⭐,normal
Гюстав Курбе,Відомі люди,⭐,normal
Франсіско Гойя,Відомі люди,⭐,normal
Дієго Веласкес,Відомі люди,⭐,normal
Френк Ллойд Райт,Відомі люди,⭐,normal
Заха Хадід,Відомі люди,⭐,normal
Коко Шанель,Відомі люди,⭐,normal
Крістіан Діор,Відомі люди,⭐,normal
Джорджо Армані,Відомі люди,⭐,normal
Джанні Версаче,Відомі люди,⭐,normal
Валентино Гаравані,Відомі люди,⭐,normal
Ів Сен-Лоран,Відомі люди,⭐,normal
Анна Вінтур,Відомі люди,⭐,normal
Карл Лагерфельд,Відомі люди,⭐,normal
Кейт Мосс,Відомі люди,⭐,normal
Жизель Бюндхен,Відомі люди,⭐,normal
Тайра Бенкс,Відомі люди,⭐,normal
Хайді Клум,Відомі люди,⭐,normal
Наомі Кемпбелл,Відомі люди,⭐,normal
Клаудіа Шиффер,Відомі люди,⭐,normal
Сінді Кроуфорд,Відомі люди,⭐,normal
Ліндсі Вагнер,Відомі люди,⭐,normal
Джордж Гершвін,Відомі люди,⭐,normal
Ігор Стравінський,Відомі люди,⭐,normal
Сергій Рахманінов,Відомі люди,⭐,normal
Дмитро Шостакович,Відомі люди,⭐,normal
Гектор Берліоз,Відомі люди,⭐,normal
Джузеппе Верді,Відомі люди,⭐,normal
Джакомо Пуччіні,Відомі люди,⭐,normal
Ріхард Вагнер,Відомі люди,⭐,normal
Йоганнес Брамс,Відомі люди,⭐,normal
Антоніо Вівальді,Відомі люди,⭐,normal
Франц Ліст,Відомі люди,⭐,normal
Роберт Шуман,Відомі люди,⭐,normal
Клод Дебюссі,Відомі люди,⭐,normal
Моріс Равель,Відомі люди,⭐,normal
Едвард Гріг,Відомі люди,⭐,normal
Ян Сібеліус,Відомі люди,⭐,normal
Густав Малер,Відомі люди,⭐,normal
Антон Брукнер,Відомі люди,⭐,normal
Джордж Байрон,Відомі люди,⭐,normal
Персі Шеллі,Відомі люди,⭐,normal
Джон Кітс,Відомі люди,⭐,normal
Емілі Дікінсон,Відомі люди,⭐,normal
Едгар Аллан По,Відомі люди,⭐,normal
Натаніель Готорн,Відомі люди,⭐,normal
Герман Мелвілл,Відомі люди,⭐,normal
Генрі Джеймс,Відомі люди,⭐,normal
Скотт Фіцджеральд,Відомі люди,⭐,normal
Вільям Фолкнер,Відомі люди,⭐,normal
Джон Стейнбек,Відомі люди,⭐,normal
Курт Воннегут,Відомі люди,⭐,normal
Джером Селінджер,Відомі люди,⭐,normal
Джек Керуак,Відомі люди,⭐,normal
Габріель Гарсія Маркес,Відомі люди,⭐,normal
Хорхе Луїс Борхес,Відомі люди,⭐,normal
Пабло Неруда,Відомі люди,⭐,normal
Марсель Пруст,Відомі люди,⭐,normal
Віктор Гюго,Відомі люди,⭐,normal
